transaction_id,parcel_id,sale_date,sale_price,price_per_acre,sale_type
T00002611,P0002145,2019-09-15,2171424.52,8056.46,arms_length
T00002612,P0002145,2023-08-15,1697259.46,6297.21,arms_length
T00002613,P0001408,2022-06-15,430953.56,4995.2,arms_length
T00002614,P0001408,2023-06-15,651256.96,7548.75,arms_length
T00002615,P0001408,2024-10-15,702404.26,8141.6,arms_length
T00002616,P0000231,2020-08-15,1905688.61,7405.51,arms_length
T00002617,P0000231,2022-09-15,1825346.28,7093.3,arms_length
T00002618,P0000231,2025-07-15,3518453.27,13672.71,arms_length
T00002619,P0000504,2025-05-15,294872.66,7953.71,arms_length
T00002620,P0002544,2019-11-15,583558.3,6564.7,arms_length
T00002621,P0001887,2020-03-15,685040.87,6176.99,arms_length
T00002622,P0001887,2022-03-15,577130.06,5203.96,arms_length
T00002623,P0001887,2023-06-15,772022.81,6961.31,arms_length
T00002624,P0001938,2019-03-15,570285.17,5801.89,arms_length
T00002625,P0001938,2021-08-15,722987.72,7355.43,arms_length
T00002626,P0001420,2021-10-15,647734.62,6160.66,arms_length
T00002627,P0001005,2020-10-15,2261236.42,7173.32,arms_length
T00002628,P0001005,2023-03-15,2485633.78,7885.18,arms_length
T00002629,P0000837,2021-06-15,477078.34,7034.74,arms_length
T00002630,P0000837,2023-07-15,429144.02,6327.92,arms_length
T00002631,P0001778,2020-12-15,370041.0,5784.48,arms_length
T00002632,P0001778,2023-04-15,619023.12,9676.57,arms_length
T00002633,P0000375,2024-11-15,247948.75,8912.99,arms_length
T00002634,P0001445,2020-04-15,6296818.42,7425.62,arms_length
T00002635,P0001445,2021-07-15,6652730.75,7845.34,arms_length
T00002636,P0001445,2022-11-15,5161220.52,6086.45,arms_length
T00002637,P0002259,2020-01-15,285786.25,4530.06,arms_length
T00002638,P0002259,2025-02-15,542384.74,8597.46,arms_length
T00002639,P0002371,2019-10-15,661854.69,8074.43,arms_length
T00002640,P0002371,2022-07-15,876552.94,10693.68,arms_length
T00002641,P0002371,2024-07-15,684967.47,8356.4,arms_length
T00002642,P0000940,2020-10-15,871975.09,6913.24,arms_length
T00002643,P0001322,2020-04-15,904468.47,6445.85,arms_length
T00002644,P0001322,2024-02-15,1119715.08,7979.84,arms_length
T00002645,P0002216,2022-09-15,2715301.05,5329.76,arms_length
T00002646,P0002216,2024-03-15,3175045.37,6232.18,arms_length
T00002647,P0000752,2021-03-15,565008.93,8144.98,arms_length
T00002648,P0000752,2024-05-15,782193.15,11275.84,arms_length
T00002649,P0000100,2019-12-15,643641.22,5913.09,arms_length
T00002650,P0000100,2023-10-15,779760.47,7163.61,arms_length
T00002651,P0000100,2025-02-15,1266786.76,11637.9,arms_length
T00002652,P0003022,2019-09-15,1524026.22,7164.17,arms_length
T00002653,P0003022,2024-02-15,1876894.26,8822.94,arms_length
T00002654,P0003022,2025-10-15,1725002.84,8108.92,arms_length
T00002655,P0000867,2024-04-15,772915.34,7630.83,arms_length
T00002656,P0000911,2019-03-15,246876.74,5018.19,arms_length
T00002657,P0000911,2021-11-15,306163.8,6223.3,arms_length
T00002658,P0001526,2021-08-15,1125077.53,6386.94,arms_length
T00002659,P0001526,2024-04-15,1577831.78,8957.18,arms_length
T00002660,P0000530,2021-01-15,3219726.57,6103.13,arms_length
T00002661,P0001261,2020-05-15,467760.63,7237.15,arms_length
T00002662,P0001261,2023-01-15,412274.99,6378.68,arms_length
T00002663,P0001261,2025-10-15,789449.15,12214.28,arms_length
T00002664,P0002918,2024-02-15,895568.16,7304.04,arms_length
T00002665,P0000637,2021-09-15,3644523.46,8024.31,arms_length
T00002666,P0000637,2022-08-15,3161350.25,6960.48,arms_length
T00002667,P0000637,2025-05-15,3649316.15,8034.86,arms_length
T00002668,P0001270,2023-06-15,2102069.56,7215.17,arms_length
T00002669,P0001270,2025-06-15,2549027.69,8749.32,arms_length
T00002670,P0000186,2022-01-15,900326.29,7335.76,arms_length
T00002671,P0001371,2019-02-15,1233903.9,6164.96,arms_length
T00002672,P0001619,2023-11-15,569503.12,6173.65,arms_length
T00002673,P0000932,2019-06-15,917458.33,4582.08,arms_length
T00002674,P0000932,2023-07-15,2115004.29,10563.01,arms_length
T00002675,P0001912,2021-06-15,1048674.83,5761.25,arms_length
T00002676,P0002454,2023-04-15,1400670.16,7781.75,arms_length
T00002677,P0002454,2025-11-15,2049586.28,11386.95,arms_length
T00002678,P0001610,2019-10-15,457916.08,5615.07,arms_length
T00002679,P0001610,2021-05-15,484175.18,5937.07,arms_length
T00002680,P0002563,2019-03-15,598206.34,6701.64,arms_length
T00002681,P0002563,2022-12-15,699639.73,7837.98,arms_length
T00002682,P0002563,2024-06-15,888893.63,9958.17,arms_length
T00002683,P0001274,2022-02-15,514290.01,6554.88,arms_length
T00002684,P0002213,2021-12-15,573931.94,7404.23,arms_length
T00002685,P0002213,2022-02-15,604521.26,7798.86,arms_length
T00002686,P0002213,2025-02-15,637678.76,8226.62,arms_length
T00002687,P0000608,2023-06-15,1881263.2,7353.38,arms_length
T00002688,P0000608,2024-02-15,1772708.32,6929.06,arms_length
T00002689,P0001554,2021-09-15,1439306.39,6739.77,arms_length
T00002690,P0000152,2019-12-15,449738.31,5250.31,arms_length
T00002691,P0002515,2019-01-15,853930.89,5494.33,arms_length
T00002692,P0002515,2020-10-15,839272.19,5400.01,arms_length
T00002693,P0002515,2024-01-15,1369189.83,8809.59,arms_length
T00002694,P0002293,2024-03-15,1062937.31,8817.25,arms_length
T00002695,P0000732,2021-07-15,657352.14,6357.88,arms_length
T00002696,P0000732,2023-12-15,943442.9,9124.93,arms_length
T00002697,P0000732,2024-02-15,665027.91,6432.12,arms_length
T00002698,P0001547,2020-01-15,639573.85,7187.08,arms_length
T00002699,P0001547,2021-01-15,640813.16,7201.0,arms_length
T00002700,P0001843,2019-07-15,369496.6,5146.79,arms_length
T00002701,P0001843,2022-10-15,403906.91,5626.1,arms_length
T00002702,P0001843,2024-05-15,545439.85,7597.54,arms_length
T00002703,P0002913,2021-05-15,1138352.64,9025.31,arms_length
T00002704,P0002913,2022-03-15,983424.3,7796.98,arms_length
T00002705,P0000024,2019-08-15,1047173.68,5828.92,arms_length
T00002706,P0000024,2024-10-15,1992719.87,11092.16,arms_length
T00002707,P0001915,2019-01-15,881213.17,6193.8,arms_length
T00002708,P0001915,2022-07-15,1218157.46,8562.08,arms_length
T00002709,P0000159,2024-06-15,1286911.2,7132.06,arms_length
T00002710,P0000159,2025-09-15,1088164.35,6030.61,arms_length
T00002711,P0000862,2021-02-15,5976960.56,10216.74,arms_length
T00002712,P0000862,2024-05-15,4402925.91,7526.16,arms_length
T00002713,P0001695,2020-06-15,902664.55,5877.82,arms_length
T00002714,P0001695,2021-10-15,1484352.78,9665.56,arms_length
T00002715,P0001695,2024-05-15,1078044.47,7019.83,arms_length
T00002716,P0000903,2019-12-15,226350.82,5570.16,arms_length
T00002717,P0000903,2021-03-15,417889.61,10283.64,arms_length
T00002718,P0000903,2023-05-15,281236.49,6920.81,arms_length
T00002719,P0002673,2019-09-15,668506.15,5784.07,arms_length
T00002720,P0002673,2022-02-15,724528.69,6268.79,arms_length
T00002721,P0002673,2025-07-15,1161112.68,10046.21,arms_length
T00002722,P0001231,2022-10-15,1751516.3,8489.49,arms_length
T00002723,P0001231,2025-10-15,1426629.14,6914.78,arms_length
T00002724,P0002412,2024-12-15,2016197.95,7648.45,arms_length
T00002725,P0002412,2025-02-15,1825494.95,6925.02,arms_length
T00002726,P0000445,2019-05-15,933323.29,8967.15,arms_length
T00002727,P0000445,2025-04-15,949473.66,9122.32,arms_length
T00002728,P0003132,2023-03-15,825428.83,7361.08,arms_length
T00002729,P0000755,2023-04-15,3213085.83,6583.17,arms_length
T00002730,P0000755,2024-12-15,4353132.61,8918.96,arms_length
T00002731,P0000755,2025-05-15,4422904.79,9061.92,arms_length
T00002732,P0000924,2025-08-15,805011.29,7770.79,arms_length
T00002733,P0003168,2023-10-15,2955768.08,7777.02,arms_length
T00002734,P0003168,2025-04-15,3620486.33,9525.98,arms_length
T00002735,P0002251,2021-03-15,252388.14,7876.65,arms_length
T00002736,P0002251,2025-01-15,301308.62,9403.38,arms_length
T00002737,P0000312,2024-10-15,965151.2,7968.71,arms_length
T00002738,P0001376,2019-12-15,1149163.43,7789.67,arms_length
T00002739,P0001376,2020-05-15,654875.01,4439.11,arms_length
T00002740,P0000549,2019-11-15,429732.5,5973.5,arms_length
T00002741,P0000549,2022-08-15,414902.83,5767.36,arms_length
T00002742,P0000549,2023-12-15,618966.45,8603.95,arms_length
T00002743,P0002666,2022-11-15,765308.18,10083.9,arms_length
T00002744,P0003141,2024-02-15,702413.76,10160.81,arms_length
T00002745,P0000307,2020-09-15,301241.01,4194.85,arms_length
T00002746,P0000307,2022-10-15,386944.83,5388.29,arms_length
T00002747,P0000307,2024-03-15,601998.87,8382.96,arms_length
T00002748,P0000288,2022-04-15,606282.71,5592.91,arms_length
T00002749,P0000695,2025-12-15,701672.4,6693.25,arms_length
T00002750,P0000309,2020-02-15,1446120.79,7929.27,arms_length
T00002751,P0002721,2019-09-15,837372.61,7954.67,arms_length
T00002752,P0002721,2020-08-15,898490.78,8535.27,arms_length
T00002753,P0002721,2023-08-15,1075689.77,10218.58,arms_length
T00002754,P0002403,2022-05-15,1669679.02,8856.63,arms_length
T00002755,P0000750,2019-03-15,785026.39,7514.23,arms_length
T00002756,P0000750,2021-11-15,720884.87,6900.27,arms_length
T00002757,P0000750,2025-09-15,854931.3,8183.35,arms_length
T00002758,P0001654,2019-01-15,1018735.37,5475.44,arms_length
T00002759,P0001654,2023-06-15,1351885.21,7266.04,arms_length
T00002760,P0001654,2025-11-15,1524446.0,8193.51,arms_length
T00002761,P0002298,2022-05-15,1718626.78,8316.03,arms_length
T00002762,P0002298,2025-01-15,2230047.13,10790.67,arms_length
T00002763,P0001744,2024-12-15,83243.09,6940.79,arms_length
T00002764,P0001466,2024-08-15,617901.45,8653.4,arms_length
T00002765,P0001466,2025-08-15,519677.89,7277.83,arms_length
T00002766,P0000909,2020-11-15,1021240.97,6978.88,arms_length
T00002767,P0000087,2021-02-15,272420.4,6996.13,arms_length
T00002768,P0000087,2024-06-15,242646.79,6231.5,arms_length
T00002769,P0000087,2025-07-15,311143.65,7990.59,arms_length
T00002770,P0002542,2021-10-15,971405.87,5768.24,arms_length
T00002771,P0002542,2023-01-15,1553494.48,9224.7,arms_length
T00002772,P0002363,2021-02-15,1061432.3,7512.25,arms_length
T00002773,P0002363,2023-03-15,1024376.84,7249.99,arms_length
T00002774,P0002363,2024-04-15,1633947.85,11564.21,arms_length
T00002775,P0002663,2021-10-15,280369.88,6597.03,arms_length
T00002776,P0002663,2022-07-15,342010.4,8047.41,arms_length
T00002777,P0000971,2021-11-15,1806314.53,7305.37,arms_length
T00002778,P0000014,2022-08-15,2416327.43,7478.38,arms_length
T00002779,P0000014,2023-06-15,2210147.56,6840.27,arms_length
T00002780,P0000014,2025-11-15,2255756.82,6981.42,arms_length
T00002781,P0000874,2022-05-15,720665.93,5614.56,arms_length
T00002782,P0000809,2021-07-15,356917.76,6475.68,arms_length
T00002783,P0000809,2025-05-15,479943.71,8707.78,arms_length
T00002784,P0002751,2023-07-15,2635055.35,9777.87,arms_length
T00002785,P0000515,2020-09-15,2065043.34,5008.43,arms_length
T00002786,P0000515,2021-05-15,2167809.14,5257.67,arms_length
T00002787,P0000515,2025-05-15,3235249.82,7846.58,arms_length
T00002788,P0002576,2024-10-15,4822935.81,8425.68,arms_length
T00002789,P0000410,2019-02-15,445134.25,5164.21,arms_length
T00002790,P0000410,2024-05-15,616369.62,7150.79,arms_length
T00002791,P0000410,2025-08-15,926039.85,10743.42,arms_length
T00002792,P0001625,2019-06-15,2228966.17,5520.38,arms_length
T00002793,P0001625,2024-08-15,3471318.15,8597.26,arms_length
T00002794,P0001625,2025-03-15,3242969.81,8031.72,arms_length
T00002795,P0001338,2020-03-15,347183.97,7976.31,arms_length
T00002796,P0001338,2022-06-15,429258.54,9861.91,arms_length
T00002797,P0001338,2025-03-15,328191.73,7539.97,arms_length
T00002798,P0002418,2020-08-15,441178.52,7552.29,arms_length
T00002799,P0002418,2024-12-15,404213.11,6919.5,arms_length
T00002800,P0001510,2023-03-15,1424950.02,8656.71,arms_length
T00002801,P0001510,2025-07-15,1458082.49,8858.0,arms_length
T00002802,P0001415,2019-06-15,1102752.02,6796.91,arms_length
T00002803,P0001415,2022-11-15,1309010.26,8068.2,arms_length
T00002804,P0001415,2023-06-15,1302956.11,8030.88,arms_length
T00002805,P0001553,2019-10-15,327514.35,7458.49,arms_length
T00002806,P0001553,2022-10-15,410578.82,9350.12,arms_length
T00002807,P0001553,2024-03-15,345558.88,7869.42,arms_length
T00002808,P0002283,2023-09-15,466651.76,6762.02,arms_length
T00002809,P0000383,2019-11-15,322062.57,5645.83,arms_length
T00002810,P0000383,2020-03-15,387132.07,6786.51,arms_length
T00002811,P0000383,2025-07-15,542708.32,9513.8,arms_length
T00002812,P0001815,2019-06-15,481937.16,5423.52,arms_length
T00002813,P0001815,2021-01-15,574811.74,6468.69,arms_length
T00002814,P0001815,2025-01-15,707320.66,7959.89,arms_length
T00002815,P0002340,2023-04-15,1260787.54,10918.94,arms_length
T00002816,P0002340,2025-07-15,1100777.06,9533.18,arms_length
T00002817,P0001678,2020-11-15,704854.14,6563.97,arms_length
T00002818,P0001678,2023-06-15,830484.94,7733.91,arms_length
T00002819,P0001534,2021-11-15,1778523.97,6713.19,arms_length
T00002820,P0001534,2023-10-15,2343587.16,8846.07,arms_length
T00002821,P0001534,2025-05-15,1966275.26,7421.87,arms_length
T00002822,P0002786,2019-08-15,454532.65,6635.48,arms_length
T00002823,P0002786,2023-08-15,605525.69,8839.74,arms_length
T00002824,P0002091,2019-12-15,495774.95,6888.14,arms_length
T00002825,P0001566,2020-02-15,478260.15,5583.19,arms_length
T00002826,P0001566,2021-01-15,794081.54,9270.08,arms_length
T00002827,P0001394,2022-06-15,1895148.56,7583.76,arms_length
T00002828,P0001394,2024-09-15,1467344.09,5871.83,arms_length
T00002829,P0000553,2022-12-15,622947.2,5584.35,arms_length
T00002830,P0000223,2020-05-15,1700857.53,9024.78,arms_length
T00002831,P0001790,2020-06-15,1265548.11,6153.79,arms_length
T00002832,P0001790,2021-04-15,1203818.33,5853.63,arms_length
T00002833,P0001097,2021-08-15,190951.29,6616.41,arms_length
T00002834,P0001097,2022-04-15,201002.54,6964.68,arms_length
T00002835,P0002772,2020-08-15,816986.13,7933.62,arms_length
T00002836,P0002772,2022-04-15,705169.77,6847.79,arms_length
T00002837,P0000009,2022-09-15,664477.73,6208.39,arms_length
T00002838,P0002652,2021-02-15,375556.19,9719.6,arms_length
T00002839,P0002652,2023-02-15,326799.7,8457.76,arms_length
T00002840,P0002652,2025-04-15,391762.1,10139.02,arms_length
T00002841,P0000317,2021-11-15,1231505.48,11818.52,arms_length
T00002842,P0000317,2023-09-15,819149.22,7861.22,arms_length
T00002843,P0000317,2025-07-15,961158.72,9224.05,arms_length
T00002844,P0001329,2019-01-15,761216.2,6584.44,arms_length
T00002845,P0001329,2021-05-15,783957.23,6781.15,arms_length
T00002846,P0001329,2025-04-15,1019377.58,8817.51,arms_length
T00002847,P0000428,2020-12-15,711718.68,6914.23,arms_length
T00002848,P0000428,2021-10-15,945998.53,9190.23,arms_length
T00002849,P0000428,2025-02-15,1325707.45,12879.04,arms_length
T00002850,P0001732,2019-05-15,743661.21,5746.98,arms_length
T00002851,P0001732,2024-02-15,1075456.6,8311.08,arms_length
T00002852,P0000106,2021-09-15,373082.07,7152.81,arms_length
T00002853,P0002776,2020-12-15,320444.51,7122.29,arms_length
T00002854,P0002776,2022-11-15,315022.56,7001.78,arms_length
T00002855,P0002776,2025-03-15,295939.46,6577.63,arms_length
T00002856,P0000143,2020-01-15,715692.47,7002.2,arms_length
T00002857,P0000143,2024-03-15,739746.6,7237.54,arms_length
T00002858,P0000122,2020-02-15,1659119.21,6036.62,arms_length
T00002859,P0003041,2019-05-15,1101609.17,8110.15,arms_length
T00002860,P0003056,2020-08-15,2478775.77,5934.17,arms_length
T00002861,P0003056,2022-01-15,3242395.99,7762.26,arms_length
T00002862,P0003056,2023-10-15,3372754.79,8074.34,arms_length
T00002863,P0001190,2021-07-15,197134.51,6357.76,arms_length
T00002864,P0001190,2022-10-15,300002.99,9675.36,arms_length
T00002865,P0001190,2023-11-15,324467.59,10464.37,arms_length
T00002866,P0002113,2022-08-15,1041698.01,6192.07,arms_length
T00002867,P0002113,2024-09-15,1436672.22,8539.88,arms_length
T00002868,P0003080,2021-01-15,792730.35,6600.2,arms_length
T00002869,P0003080,2023-07-15,1045780.78,8707.08,arms_length
T00002870,P0003080,2025-06-15,965604.94,8039.54,arms_length
T00002871,P0001579,2025-03-15,1497677.2,6359.12,arms_length
T00002872,P0000116,2025-11-15,4988443.86,8470.0,arms_length
T00002873,P0001621,2024-02-15,527664.18,6301.06,arms_length
T00002874,P0001621,2025-10-15,757049.31,9040.24,arms_length
T00002875,P0002885,2023-04-15,838514.11,9344.6,arms_length
T00002876,P0002885,2024-08-15,811024.87,9038.25,arms_length
T00002877,P0002885,2025-10-15,850423.81,9477.33,arms_length
T00002878,P0002294,2019-12-15,371433.96,6922.65,arms_length
T00002879,P0002294,2024-11-15,464264.34,8652.79,arms_length
T00002880,P0002987,2020-08-15,801220.37,5738.09,arms_length
T00002881,P0003144,2019-02-15,1192128.99,5674.06,arms_length
T00002882,P0003144,2021-07-15,1459161.11,6945.02,arms_length
T00002883,P0003144,2024-03-15,1511512.01,7194.19,arms_length
T00002884,P0001841,2019-10-15,1284983.65,5946.97,arms_length
T00002885,P0002357,2023-09-15,936622.12,10524.67,arms_length
T00002886,P0000673,2022-12-15,3805232.86,8154.8,arms_length
T00002887,P0001651,2019-07-15,633323.58,7668.43,arms_length
T00002888,P0001651,2021-04-15,562816.62,6814.71,arms_length
T00002889,P0001651,2025-04-15,565799.92,6850.83,arms_length
T00002890,P0001878,2022-05-15,98055.65,7916.25,arms_length
T00002891,P0001746,2020-08-15,818905.5,6077.12,arms_length
T00002892,P0001746,2022-10-15,1315725.76,9764.04,arms_length
T00002893,P0001746,2025-04-15,1325117.45,9833.74,arms_length
T00002894,P0000592,2023-06-15,1798606.41,8100.75,arms_length
T00002895,P0001906,2019-07-15,505878.18,6868.7,arms_length
T00002896,P0001906,2021-09-15,431709.12,5861.65,arms_length
T00002897,P0001906,2024-01-15,420809.63,5713.66,arms_length
T00002898,P0000889,2022-08-15,1095905.43,6259.66,arms_length
T00002899,P0000889,2023-08-15,1194110.11,6820.6,arms_length
T00002900,P0000889,2025-11-15,1745293.33,9968.88,arms_length
T00002901,P0002687,2021-11-15,1155733.49,7234.32,arms_length
T00002902,P0001578,2021-12-15,1970899.3,12037.09,arms_length
T00002903,P0001578,2024-06-15,1399740.73,8548.79,arms_length
T00002904,P0002090,2019-05-15,825256.46,6828.9,arms_length
T00002905,P0002090,2022-01-15,860464.13,7120.24,arms_length
T00002906,P0002090,2024-04-15,1051156.64,8698.2,arms_length
T00002907,P0000214,2023-08-15,4459331.23,9275.86,arms_length
T00002908,P0000779,2019-10-15,460111.77,7146.43,arms_length
T00002909,P0000779,2020-03-15,594645.44,9236.0,arms_length
T00002910,P0002921,2019-05-15,765700.49,5858.77,arms_length
T00002911,P0002921,2022-08-15,507969.59,3886.74,arms_length
T00002912,P0002921,2025-09-15,1027337.41,7860.69,arms_length
T00002913,P0001449,2019-04-15,763466.14,5045.77,arms_length
T00002914,P0001449,2023-03-15,1233262.09,8150.67,arms_length
T00002915,P0001449,2025-10-15,1159793.48,7665.11,arms_length
T00002916,P0001922,2019-11-15,447857.63,6898.96,arms_length
T00002917,P0001922,2021-02-15,436287.3,6720.73,arms_length
T00002918,P0000801,2019-07-15,559978.75,5733.63,arms_length
T00002919,P0000801,2021-03-15,789857.66,8087.37,arms_length
T00002920,P0002649,2019-03-15,783842.03,6908.86,arms_length
T00002921,P0002649,2020-10-15,528789.94,4660.81,arms_length
T00002922,P0001667,2020-07-15,535152.41,8293.82,arms_length
T00002923,P0001667,2025-01-15,567952.73,8802.16,arms_length
T00002924,P0001757,2019-11-15,1184696.43,4726.38,arms_length
T00002925,P0002442,2020-10-15,345329.33,6280.81,arms_length
T00002926,P0002442,2023-10-15,312216.56,5678.56,arms_length
T00002927,P0002442,2025-09-15,340895.62,6200.17,arms_length
T00002928,P0002842,2024-04-15,1297755.97,7528.64,arms_length
T00002929,P0001742,2021-02-15,2413698.1,6083.07,arms_length
T00002930,P0002895,2019-06-15,228757.71,6056.35,arms_length
T00002931,P0002895,2024-11-15,279183.05,7391.36,arms_length
T00002932,P0001344,2020-05-15,373370.11,5972.21,arms_length
T00002933,P0001344,2021-10-15,530172.75,8480.33,arms_length
T00002934,P0001344,2022-05-15,476296.29,7618.55,arms_length
T00002935,P0000274,2025-02-15,693597.0,11102.6,arms_length
T00002936,P0000072,2022-10-15,1087691.61,7911.64,arms_length
T00002937,P0000721,2019-06-15,4103860.7,6904.64,arms_length
T00002938,P0000721,2021-06-15,4068059.55,6844.41,arms_length
T00002939,P0000721,2022-08-15,3949611.19,6645.12,arms_length
T00002940,P0001088,2019-05-15,276299.98,8498.44,arms_length
T00002941,P0001088,2020-06-15,208292.29,6406.66,arms_length
T00002942,P0000395,2023-04-15,302150.67,7318.39,arms_length
T00002943,P0000395,2025-12-15,389592.01,9436.31,arms_length
T00002944,P0000584,2020-01-15,723994.87,5135.23,arms_length
T00002945,P0002060,2023-10-15,5011650.08,11636.74,arms_length
T00002946,P0002156,2020-10-15,123717.55,5345.78,arms_length
T00002947,P0002156,2022-11-15,125656.48,5429.56,arms_length
T00002948,P0002162,2022-02-15,2034166.38,6373.64,arms_length
T00002949,P0002162,2025-08-15,2472855.55,7748.18,arms_length
T00002950,P0000501,2019-06-15,1113433.65,6126.09,arms_length
T00002951,P0000501,2024-11-15,1887354.13,10384.19,arms_length
T00002952,P0002175,2022-08-15,1311659.69,6769.68,arms_length
T00002953,P0002377,2019-03-15,3597077.77,5477.17,arms_length
T00002954,P0002377,2025-06-15,4957657.13,7548.88,arms_length
T00002955,P0003177,2023-10-15,675177.05,8298.88,arms_length
T00002956,P0002925,2019-04-15,462685.0,5513.8,arms_length
T00002957,P0002219,2019-12-15,740888.04,8048.37,arms_length
T00002958,P0002219,2021-10-15,920351.64,9997.91,arms_length
T00002959,P0002219,2025-02-15,799034.97,8680.03,arms_length
T00002960,P0001260,2023-05-15,393327.99,8928.64,arms_length
T00002961,P0001260,2025-05-15,446224.28,10129.4,arms_length
T00002962,P0002902,2019-06-15,691264.19,7074.41,arms_length
T00002963,P0002902,2022-05-15,629826.08,6445.65,arms_length
T00002964,P0002081,2023-07-15,2702641.52,6297.86,arms_length
T00002965,P0000206,2023-04-15,649357.58,6186.82,arms_length
T00002966,P0000734,2020-09-15,5086047.39,6072.38,arms_length
T00002967,P0000734,2021-09-15,5680312.12,6781.89,arms_length
T00002968,P0002398,2025-07-15,1303852.92,9159.52,arms_length
T00002969,P0000527,2020-12-15,3081786.33,7909.98,arms_length
T00002970,P0000527,2025-04-15,3742940.89,9606.95,arms_length
T00002971,P0001587,2023-04-15,1552421.73,6788.8,arms_length
T00002972,P0001587,2025-06-15,1585563.03,6933.73,arms_length
T00002973,P0000899,2022-01-15,871055.4,11560.19,arms_length
T00002974,P0000378,2023-01-15,1362373.25,8804.56,arms_length
T00002975,P0002463,2022-03-15,1289284.27,6994.37,arms_length
T00002976,P0002862,2019-10-15,373551.59,5903.77,arms_length
T00002977,P0002862,2024-09-15,444843.4,7030.5,arms_length
T00002978,P0002862,2025-07-15,579776.03,9163.03,arms_length
T00002979,P0002941,2023-03-15,492010.09,7344.97,arms_length
T00002980,P0002941,2024-07-15,482159.51,7197.91,arms_length
T00002981,P0000387,2019-07-15,185328.2,5790.54,arms_length
T00002982,P0000387,2021-07-15,229769.85,7179.11,arms_length
T00002983,P0000387,2025-06-15,274556.38,8578.45,arms_length
T00002984,P0000199,2021-11-15,756557.69,9502.36,arms_length
T00002985,P0000199,2022-01-15,587344.97,7377.05,arms_length
T00002986,P0000199,2023-06-15,626429.05,7867.95,arms_length
T00002987,P0001051,2020-04-15,710079.36,6374.35,arms_length
T00002988,P0000591,2019-07-15,1853877.72,5519.08,arms_length
T00002989,P0000591,2023-03-15,2271198.94,6761.46,arms_length
T00002990,P0000520,2025-06-15,511188.38,7015.19,arms_length
T00002991,P0002164,2023-01-15,1107351.7,8699.41,arms_length
T00002992,P0002164,2025-06-15,920979.06,7235.25,arms_length
T00002993,P0002184,2025-11-15,1142583.31,11475.89,arms_length
T00002994,P0000430,2021-01-15,481022.36,5942.45,arms_length
T00002995,P0001084,2020-09-15,793093.17,7791.22,arms_length
T00002996,P0001084,2021-02-15,814406.12,8000.6,arms_length
T00002997,P0000208,2022-02-15,349675.09,9584.36,arms_length
T00002998,P0000208,2024-09-15,295895.47,8110.29,arms_length
T00002999,P0000208,2025-07-15,463936.07,12716.17,arms_length
T00003000,P0000492,2020-10-15,767133.18,6960.64,arms_length
T00003001,P0000492,2022-12-15,936984.51,8501.8,arms_length
T00003002,P0000492,2023-03-15,834260.38,7569.72,arms_length
T00003003,P0002336,2020-07-15,1080608.87,8432.48,arms_length
T00003004,P0002336,2023-11-15,933312.92,7283.06,arms_length
T00003005,P0003105,2025-12-15,323596.47,9195.72,arms_length
T00003006,P0000793,2021-03-15,1427696.21,7475.13,arms_length
T00003007,P0000793,2022-12-15,1402194.66,7341.61,arms_length
T00003008,P0002662,2020-10-15,563567.44,6615.67,arms_length
T00003009,P0002662,2021-03-15,815875.91,9577.5,arms_length
T00003010,P0002662,2024-10-15,646916.24,7594.09,arms_length
T00003011,P0001187,2023-01-15,1113149.22,8719.76,arms_length
T00003012,P0001187,2024-05-15,954401.01,7476.22,arms_length
T00003013,P0001186,2020-10-15,803677.88,7629.35,arms_length
T00003014,P0001186,2024-04-15,759941.15,7214.15,arms_length
T00003015,P0002025,2023-10-15,627948.73,7813.15,arms_length
T00003016,P0002025,2025-01-15,676123.31,8412.55,arms_length
T00003017,P0001552,2019-02-15,364082.08,6726.09,arms_length
T00003018,P0002939,2022-02-15,1012537.26,7635.17,arms_length
T00003019,P0002939,2025-01-15,1320791.96,9959.6,arms_length
T00003020,P0001411,2021-05-15,1379465.68,7095.37,arms_length
T00003021,P0001411,2025-02-15,1945278.91,10005.66,arms_length
T00003022,P0001477,2019-01-15,1410134.06,6657.15,arms_length
T00003023,P0001477,2023-08-15,1829856.71,8638.63,arms_length
T00003024,P0001477,2024-02-15,1416346.16,6686.47,arms_length
T00003025,P0000084,2019-03-15,292720.22,6089.9,arms_length
T00003026,P0000084,2025-04-15,496540.58,10330.29,arms_length
T00003027,P0002531,2020-10-15,584754.16,5835.63,arms_length
T00003028,P0002380,2022-06-15,1527355.43,6154.4,arms_length
T00003029,P0002380,2024-05-15,2001758.0,8065.99,arms_length
T00003030,P0002380,2025-02-15,1555663.84,6268.47,arms_length
T00003031,P0000021,2022-12-15,694597.92,8509.39,arms_length
T00003032,P0002984,2021-10-15,612388.63,6318.85,arms_length
T00003033,P0002984,2022-12-15,821094.49,8472.35,arms_length
T00003034,P0002984,2024-05-15,705357.76,7278.14,arms_length
T00003035,P0001761,2025-12-15,3869497.57,8979.19,arms_length
T00003036,P0001903,2021-07-15,638617.21,7988.69,arms_length
T00003037,P0001903,2022-11-15,439275.98,5495.06,arms_length
T00003038,P0001903,2025-06-15,553606.77,6925.27,arms_length
T00003039,P0001406,2021-08-15,2396578.95,7756.03,arms_length
T00003040,P0002352,2021-06-15,614283.5,6938.74,arms_length
T00003041,P0002352,2024-05-15,907459.0,10250.35,arms_length
