parcel_id,infra_type,nearest_infra_id,distance_km
P0002771,substation,I00072,13.922403785520013
P0002771,fiber_node,I00074,22.14497874399032
P0002771,water_source,I00075,17.56276707306112
P0002771,highway_interchange,I00077,6.459188444849
P0002771,data_center,I00078,7.593530576927707
P0002772,transmission_line,I00068,10.945394649254569
P0002772,substation,I00071,19.68054016525592
P0002772,fiber_node,I00073,8.64196725854745
P0002772,water_source,I00075,23.334843566567415
P0002772,highway_interchange,I00076,4.169052061598675
P0002772,data_center,I00078,12.382549839254017
P0002773,transmission_line,I00070,4.981282523404061
P0002773,substation,I00072,6.999054153752639
P0002773,fiber_node,I00074,18.627144384264323
P0002773,water_source,I00075,12.469262573005413
P0002773,highway_interchange,I00077,13.345796761926438
P0002773,data_center,I00078,12.09278988574224
P0002774,transmission_line,I00070,12.250586079733822
P0002774,substation,I00072,12.100335786945996
P0002774,fiber_node,I00074,12.64380353522105
P0002774,water_source,I00075,21.05356070412762
P0002774,highway_interchange,I00077,13.183662890199512
P0002774,data_center,I00078,17.366532746969856
P0002775,transmission_line,I00069,6.095564813124748
P0002775,substation,I00071,8.816841907826223
P0002775,fiber_node,I00073,23.072946250267464
P0002775,water_source,I00075,12.131433405308536
P0002775,highway_interchange,I00077,12.767355355298092
P0002775,data_center,I00078,5.483495715546565
P0002776,transmission_line,I00068,4.251581050358384
P0002776,substation,I00071,12.399305344984407
P0002776,fiber_node,I00073,16.12156846231995
P0002776,water_source,I00075,15.709311387894127
P0002776,highway_interchange,I00076,10.981469424273062
P0002776,data_center,I00078,13.13706125558957
P0002777,transmission_line,I00068,5.539614341180444
P0002777,substation,I00071,9.651758324672237
P0002777,fiber_node,I00073,19.36270647752953
P0002777,water_source,I00075,12.732673665518211
P0002777,highway_interchange,I00076,14.228771538402718
P0002777,data_center,I00078,13.847653307831967
P0002778,transmission_line,I00070,7.026282236413337
P0002778,substation,I00072,3.9733216614797544
P0002778,fiber_node,I00074,13.831612929876304
P0002778,water_source,I00075,13.898003255142513
P0002778,highway_interchange,I00077,23.094504500504467
P0002778,data_center,I00078,22.311447870602237
P0002779,transmission_line,I00068,8.470834102024666
P0002779,substation,I00071,21.64920018638791
P0002779,fiber_node,I00073,7.618747750923209
P0002779,water_source,I00075,25.007256184607908
P0002779,highway_interchange,I00076,3.62024760076268
P0002779,data_center,I00078,17.886758484341716
P0002780,transmission_line,I00069,14.139869185417604
P0002780,substation,I00072,23.534288184969206
P0002780,fiber_node,I00074,24.12733516293494
P0002780,water_source,I00075,29.231079686327455
P0002780,highway_interchange,I00077,7.179461940078721
P0002780,data_center,I00078,16.14394155890494
P0002781,transmission_line,I00069,10.507828401171842
P0002781,substation,I00071,19.168681502819183
P0002781,fiber_node,I00073,12.092699213222783
P0002781,water_source,I00075,22.8707613486726
P0002781,highway_interchange,I00076,8.746378076058761
P0002781,data_center,I00078,8.536834175794802
P0002782,transmission_line,I00068,9.019687137291687
P0002782,substation,I00071,14.477331512518818
P0002782,fiber_node,I00073,13.754737909648743
P0002782,water_source,I00075,18.15125413053832
P0002782,highway_interchange,I00076,8.828299525129855
P0002782,data_center,I00078,9.096987445014483
P0002783,transmission_line,I00070,12.23048874121699
P0002783,substation,I00071,5.637758607149872
P0002783,fiber_node,I00074,30.119918928280967
P0002783,water_source,I00075,3.2294803025025187
P0002783,highway_interchange,I00077,26.4783485619433
P0002783,data_center,I00078,19.880488692769784
P0002784,transmission_line,I00070,12.190811347930172
P0002784,substation,I00072,12.62496974835327
P0002784,fiber_node,I00074,15.010560092923047
P0002784,water_source,I00075,20.575767717188956
P0002784,highway_interchange,I00077,10.850734500726487
P0002784,data_center,I00078,15.19160600153149
P0002785,transmission_line,I00069,4.709364921529586
P0002785,substation,I00071,10.120862823980524
P0002785,fiber_node,I00073,23.29143214178301
P0002785,water_source,I00075,13.30063102869665
P0002785,highway_interchange,I00077,11.280489631251468
P0002785,data_center,I00078,4.455159326931003
P0002786,transmission_line,I00069,0.42250033365824957
P0002786,substation,I00071,14.991041597312343
P0002786,fiber_node,I00073,22.178674856660976
P0002786,water_source,I00075,18.147773228015822
P0002786,highway_interchange,I00077,7.165044862240161
P0002786,data_center,I00078,1.9521080841786078
P0002787,transmission_line,I00070,15.33462418786182
P0002787,substation,I00071,8.486268371082774
P0002787,fiber_node,I00073,32.781764467249324
P0002787,water_source,I00075,6.4182043023181015
P0002787,highway_interchange,I00076,27.671334163813306
P0002787,data_center,I00078,22.51490903177858
P0002788,transmission_line,I00069,2.659122426842799
P0002788,substation,I00071,16.693474573721783
P0002788,fiber_node,I00073,24.524787850570604
P0002788,water_source,I00075,19.546948001625626
P0002788,highway_interchange,I00077,4.518840438379476
P0002788,data_center,I00078,4.820837020532041
P0002789,transmission_line,I00069,9.18882314763281
P0002789,substation,I00071,23.571171124025973
P0002789,fiber_node,I00073,20.14197575038764
P0002789,water_source,I00075,26.90130373636701
P0002789,highway_interchange,I00077,8.088124876244429
P0002789,data_center,I00078,9.314343087800163
P0002790,transmission_line,I00068,11.358381199020872
P0002790,substation,I00071,11.11073279415127
P0002790,fiber_node,I00073,27.374617088512377
P0002790,water_source,I00075,11.547350639262573
P0002790,highway_interchange,I00076,22.51057673451754
P0002790,data_center,I00078,22.111253784481377
P0002791,transmission_line,I00069,15.224701282320547
P0002791,substation,I00071,30.042490241275573
P0002791,fiber_node,I00073,25.5884978513382
P0002791,water_source,I00075,33.142248694701465
P0002791,highway_interchange,I00077,10.615286764417919
P0002791,data_center,I00078,15.99131726141355
P0002792,transmission_line,I00070,37.12529211286184
P0002792,substation,I00072,35.79432065258561
P0002792,fiber_node,I00074,21.428976723265297
P0002792,water_source,I00075,46.19675545393894
P0002792,highway_interchange,I00077,33.46802987155413
P0002792,data_center,I00078,41.209863563269764
P0002793,transmission_line,I00069,17.519029952821228
P0002793,substation,I00071,31.918134617496026
P0002793,fiber_node,I00073,22.52327068578577
P0002793,water_source,I00075,35.27485928538036
P0002793,highway_interchange,I00077,14.532599133323492
P0002793,data_center,I00078,17.670919065209546
P0002794,transmission_line,I00069,12.667503837703226
P0002794,substation,I00072,19.901153770129707
P0002794,fiber_node,I00074,20.93431764753422
P0002794,water_source,I00075,26.146263784134586
P0002794,highway_interchange,I00077,6.619089507690699
P0002794,data_center,I00078,14.858628702502926
P0002795,transmission_line,I00068,6.823184046913004
P0002795,substation,I00071,9.907952388289877
P0002795,fiber_node,I00073,18.110407615485425
P0002795,water_source,I00075,13.393096412505137
P0002795,highway_interchange,I00076,12.945497832734286
P0002795,data_center,I00078,11.204615944835302
P0002796,transmission_line,I00069,12.427253661234154
P0002796,substation,I00071,26.55714538002741
P0002796,fiber_node,I00073,19.506864333524526
P0002796,water_source,I00075,29.96359694503248
P0002796,highway_interchange,I00077,10.954090820439651
P0002796,data_center,I00078,12.350796414221135
P0002797,transmission_line,I00069,3.044790512216083
P0002797,substation,I00071,13.103258778568932
P0002797,fiber_node,I00073,20.491504838960868
P0002797,water_source,I00075,16.50830744936489
P0002797,highway_interchange,I00077,10.025635900378498
P0002797,data_center,I00078,1.2257430949212567
P0002798,transmission_line,I00069,6.987394735600737
P0002798,substation,I00072,17.675136947850845
P0002798,fiber_node,I00074,23.198167898656116
P0002798,water_source,I00075,21.855489215585003
P0002798,highway_interchange,I00077,2.7317855910104796
P0002798,data_center,I00078,9.192465634188279
P0002799,transmission_line,I00069,23.814898600521087
P0002799,substation,I00072,37.98679185250408
P0002799,fiber_node,I00073,32.85653845297499
P0002799,water_source,I00075,41.54728088813033
P0002799,highway_interchange,I00077,18.11628240386501
P0002799,data_center,I00078,24.794133848672146
P0002800,transmission_line,I00069,18.490903787125827
P0002800,substation,I00072,21.335503130257056
P0002800,fiber_node,I00074,17.34533721542328
P0002800,water_source,I00075,29.51056708943437
P0002800,highway_interchange,I00077,12.829335383602533
P0002800,data_center,I00078,20.73033401674585
P0002801,transmission_line,I00081,12.073690500627727
P0002801,substation,I00082,7.589628648058103
P0002801,fiber_node,I00084,5.282848272808556
P0002801,water_source,I00086,10.069356389747533
P0002801,highway_interchange,I00087,3.4123928428807617
P0002801,data_center,I00089,7.559461405442116
P0002802,transmission_line,I00081,3.9707721308788146
P0002802,substation,I00083,9.85788778344736
P0002802,fiber_node,I00084,11.636797347249258
P0002802,water_source,I00086,5.876132761558143
P0002802,highway_interchange,I00088,1.5024519961731895
P0002802,data_center,I00089,12.527327546802754
P0002803,transmission_line,I00081,13.536710562921307
P0002803,substation,I00082,10.489079094357557
P0002803,fiber_node,I00084,7.8280738617521015
P0002803,water_source,I00086,11.69652954789959
P0002803,highway_interchange,I00087,2.2751186266261465
P0002803,data_center,I00089,6.0356215400956135
P0002804,transmission_line,I00081,5.301858278589418
P0002804,substation,I00083,11.278600743464347
P0002804,fiber_node,I00084,10.760300611431008
P0002804,water_source,I00086,6.1103898255332005
P0002804,highway_interchange,I00088,5.390700194755438
P0002804,data_center,I00089,8.94694854745425
P0002805,transmission_line,I00079,9.447860888117573
P0002805,substation,I00082,15.191296908231035
P0002805,fiber_node,I00084,11.694860438033091
P0002805,water_source,I00086,13.87771735971787
P0002805,highway_interchange,I00087,4.818323702015568
P0002805,data_center,I00089,4.394756959547823
P0002806,transmission_line,I00080,6.259321333028003
P0002806,substation,I00083,13.89936019508324
P0002806,fiber_node,I00084,22.931992316537496
P0002806,water_source,I00086,17.775668461628047
P0002806,highway_interchange,I00088,12.992985846195824
P0002806,data_center,I00089,26.70751217535004
P0002807,transmission_line,I00081,11.431045271744996
P0002807,substation,I00082,8.962205494936072
P0002807,fiber_node,I00084,5.679090463781153
P0002807,water_source,I00086,9.538170387397088
P0002807,highway_interchange,I00087,1.7032287917588298
P0002807,data_center,I00089,5.811549651503993
P0002808,transmission_line,I00081,11.052788774091876
P0002808,substation,I00082,14.14649394858969
P0002808,fiber_node,I00084,9.504430805095359
P0002808,water_source,I00086,9.92896282061406
P0002808,highway_interchange,I00087,4.288355779675781
P0002808,data_center,I00089,0.28620153287508976
P0002809,transmission_line,I00081,14.313281347071193
P0002809,substation,I00082,8.894492557394132
P0002809,fiber_node,I00084,7.482109137202512
P0002809,water_source,I00086,12.326870642102143
P0002809,highway_interchange,I00087,4.280215539901577
P0002809,data_center,I00089,8.36390339228922
P0002810,transmission_line,I00081,8.642646224643475
P0002810,substation,I00082,6.494996536042376
P0002810,fiber_node,I00084,6.694378758396552
P0002810,water_source,I00086,7.542330307518993
P0002810,highway_interchange,I00088,11.760188851360018
P0002810,data_center,I00089,15.828178082313983
P0002811,transmission_line,I00081,6.662570584556569
P0002811,substation,I00083,13.31000884711418
P0002811,fiber_node,I00084,10.07168686731088
P0002811,water_source,I00086,6.711170060069545
P0002811,highway_interchange,I00088,7.736099101796473
P0002811,data_center,I00089,6.493447371741981
P0002812,transmission_line,I00081,13.506758049734643
P0002812,substation,I00083,5.623227906221694
P0002812,fiber_node,I00085,13.81076467448591
P0002812,water_source,I00086,14.937965660425215
P0002812,highway_interchange,I00088,10.929905643086121
P0002812,data_center,I00089,15.731981397465182
P0002813,transmission_line,I00081,7.164038644109407
P0002813,substation,I00083,7.745298197596058
P0002813,fiber_node,I00084,13.961407749569588
P0002813,water_source,I00086,8.674774757779495
P0002813,highway_interchange,I00088,4.964303339054452
P0002813,data_center,I00089,12.165386617868753
P0002814,transmission_line,I00081,0.8005226914856646
P0002814,substation,I00082,11.608100469000613
P0002814,fiber_node,I00084,7.14535270626817
P0002814,water_source,I00086,1.3076251894160678
P0002814,highway_interchange,I00088,4.6836227864605355
P0002814,data_center,I00089,10.723988622634671
P0002815,transmission_line,I00079,5.713589835196284
P0002815,substation,I00082,18.6652295508392
P0002815,fiber_node,I00085,14.075235318496167
P0002815,water_source,I00086,18.199550020806214
P0002815,highway_interchange,I00087,8.898441680176687
P0002815,data_center,I00089,8.466713357947352
P0002816,transmission_line,I00081,7.985847774227717
P0002816,substation,I00082,5.536587603756366
P0002816,fiber_node,I00084,5.112989545015812
P0002816,water_source,I00086,6.589776367299804
P0002816,highway_interchange,I00088,11.428677968534318
P0002816,data_center,I00089,14.320875644709677
P0002817,transmission_line,I00079,17.406553407695565
P0002817,substation,I00082,17.259729946327624
P0002817,fiber_node,I00084,18.308817938470508
P0002817,water_source,I00086,23.605669473745177
P0002817,highway_interchange,I00087,14.94071999799754
P0002817,data_center,I00089,18.08498546413361
P0002818,transmission_line,I00081,15.858542708608281
P0002818,substation,I00082,7.478264343065686
P0002818,fiber_node,I00084,8.18472757846462
P0002818,water_source,I00086,13.784482082710555
P0002818,highway_interchange,I00087,7.369425011058753
P0002818,data_center,I00089,11.538772589137453
P0002819,transmission_line,I00081,9.206989740385538
P0002819,substation,I00083,8.802093174450421
P0002819,fiber_node,I00085,12.733684468331983
P0002819,water_source,I00086,10.266771915470907
P0002819,highway_interchange,I00088,7.824069692908508
P0002819,data_center,I00089,10.87299156382009
P0002820,transmission_line,I00079,20.94994523178364
P0002820,substation,I00082,11.680088651963443
P0002820,fiber_node,I00084,14.122423114098142
P0002820,water_source,I00086,19.890235021867035
P0002820,highway_interchange,I00087,13.272626211733401
P0002820,data_center,I00089,17.263081949153598
P0002821,transmission_line,I00081,20.050530350563932
P0002821,substation,I00082,8.114098841226875
P0002821,fiber_node,I00084,13.359476327485972
P0002821,water_source,I00086,18.279167783010863
P0002821,highway_interchange,I00087,17.671379809075432
P0002821,data_center,I00089,21.66537083321639
P0002822,transmission_line,I00081,27.641421802033587
P0002822,substation,I00082,16.786146637803558
P0002822,fiber_node,I00084,21.981763363562514
P0002822,water_source,I00086,26.152281990033753
P0002822,highway_interchange,I00087,26.831873825031078
P0002822,data_center,I00089,30.76291550594845
P0002823,transmission_line,I00081,4.693574410667066
P0002823,substation,I00083,10.699834248855712
P0002823,fiber_node,I00084,12.44315957334597
P0002823,water_source,I00086,6.732212485898486
P0002823,highway_interchange,I00088,1.8141710588006315
P0002823,data_center,I00089,15.303307953991341
P0002824,transmission_line,I00081,10.17730636332605
P0002824,substation,I00082,3.557008629572045
P0002824,fiber_node,I00084,2.294007891833668
P0002824,water_source,I00086,8.11182863434731
P0002824,highway_interchange,I00087,7.184875225175101
P0002824,data_center,I00089,10.641947946512625
P0002825,transmission_line,I00081,7.733901051768801
P0002825,substation,I00082,5.515308895932257
P0002825,fiber_node,I00084,4.790845582274342
P0002825,water_source,I00086,6.288637073994413
P0002825,highway_interchange,I00088,11.230828452001155
P0002825,data_center,I00089,13.963345260347653
P0002826,transmission_line,I00081,12.134189870336993
P0002826,substation,I00082,3.3843339412989923
P0002826,fiber_node,I00084,4.225790234942297
P0002826,water_source,I00086,10.062282535532916
P0002826,highway_interchange,I00087,7.4972093213211695
P0002826,data_center,I00089,11.37710694833591
P0002827,transmission_line,I00081,9.572315215833116
P0002827,substation,I00082,14.407658751114685
P0002827,fiber_node,I00084,9.41893573572211
P0002827,water_source,I00086,8.710285392757282
P0002827,highway_interchange,I00087,5.587711158581906
P0002827,data_center,I00089,2.227414675256393
P0002828,transmission_line,I00081,18.266140317914555
P0002828,substation,I00082,6.629445396728635
P0002828,fiber_node,I00084,11.875908518946433
P0002828,water_source,I00086,16.54841508184596
P0002828,highway_interchange,I00087,16.716499640644088
P0002828,data_center,I00089,20.582212519967815
P0002829,transmission_line,I00079,11.964498608112752
P0002829,substation,I00082,17.88919805297189
P0002829,fiber_node,I00085,8.802911644486835
P0002829,water_source,I00086,12.240068340715673
P0002829,highway_interchange,I00087,8.05755339805679
P0002829,data_center,I00089,3.874766418688444
P0002830,transmission_line,I00081,5.090695241144138
P0002830,substation,I00082,7.281927234702604
P0002830,fiber_node,I00084,2.974575677715731
P0002830,water_source,I00086,3.096204316661247
P0002830,highway_interchange,I00087,8.650258621161054
P0002830,data_center,I00089,10.274875475779673
P0002831,transmission_line,I00081,9.88171012505114
P0002831,substation,I00082,5.991774933891576
P0002831,fiber_node,I00084,2.6736854124298395
P0002831,water_source,I00086,7.817192169690711
P0002831,highway_interchange,I00087,4.719131582344937
P0002831,data_center,I00089,8.212827600915292
P0002832,transmission_line,I00081,26.471340193973425
P0002832,substation,I00082,14.200728569515213
P0002832,fiber_node,I00084,19.110172082244432
P0002832,water_source,I00086,24.561847021924944
P0002832,highway_interchange,I00087,21.732970272082728
P0002832,data_center,I00089,25.92577307853789
P0002833,transmission_line,I00081,17.642707044226775
P0002833,substation,I00082,8.773330934010385
P0002833,fiber_node,I00084,13.207210604917018
P0002833,water_source,I00086,16.351654378628997
P0002833,highway_interchange,I00087,19.337342826804704
P0002833,data_center,I00089,22.722135965831114
P0002834,transmission_line,I00080,15.746895272786462
P0002834,substation,I00083,7.472356178316018
P0002834,fiber_node,I00085,13.873069207842569
P0002834,water_source,I00086,18.838766370600972
P0002834,highway_interchange,I00088,14.810222616123887
P0002834,data_center,I00089,18.626384592834984
P0002835,transmission_line,I00081,15.557766593589806
P0002835,substation,I00082,6.988037061313458
P0002835,fiber_node,I00084,7.825489410159939
P0002835,water_source,I00086,13.478822138882451
P0002835,highway_interchange,I00087,7.419733152471375
P0002835,data_center,I00089,11.608671143780963
P0002836,transmission_line,I00080,14.704119665399745
P0002836,substation,I00083,10.878961515219956
P0002836,fiber_node,I00085,24.35718075931434
P0002836,water_source,I00086,26.53696687597433
P0002836,highway_interchange,I00088,21.055416997435675
P0002836,data_center,I00089,28.853518768734215
P0002837,transmission_line,I00081,14.63249728748369
P0002837,substation,I00082,5.141175704461625
P0002837,fiber_node,I00084,9.550452712223867
P0002837,water_source,I00086,13.140650266922634
P0002837,highway_interchange,I00087,15.654768921950028
P0002837,data_center,I00089,19.0315055148372
P0002838,transmission_line,I00079,16.547578318664076
P0002838,substation,I00083,17.75140089820639
P0002838,fiber_node,I00085,3.9376374698685894
P0002838,water_source,I00086,21.527135948751308
P0002838,highway_interchange,I00087,19.65607450978117
P0002838,data_center,I00089,15.47607015707267
P0002839,transmission_line,I00080,7.069872437837104
P0002839,substation,I00083,9.534301277397988
P0002839,fiber_node,I00084,16.505087639405463
P0002839,water_source,I00086,10.902169552054568
P0002839,highway_interchange,I00088,5.577383348822221
P0002839,data_center,I00089,19.286530258692533
P0002840,transmission_line,I00081,11.538165979072005
P0002840,substation,I00082,6.090836517208886
P0002840,fiber_node,I00084,4.162408423004683
P0002840,water_source,I00086,9.476028123036317
P0002840,highway_interchange,I00087,4.661867652280742
P0002840,data_center,I00089,8.640498292607711
P0002841,transmission_line,I00079,6.827505902764765
P0002841,substation,I00082,17.530687841522617
P0002841,fiber_node,I00085,14.351356839170842
P0002841,water_source,I00086,17.179370875664528
P0002841,highway_interchange,I00087,7.7829546555941995
P0002841,data_center,I00089,7.620408921780623
P0002842,transmission_line,I00079,7.457148014182606
P0002842,substation,I00082,17.107026753036262
P0002842,fiber_node,I00085,12.872839673971084
P0002842,water_source,I00086,15.71013058854849
P0002842,highway_interchange,I00087,6.808830279606511
P0002842,data_center,I00089,5.840749779473169
P0002843,transmission_line,I00080,8.883606652697626
P0002843,substation,I00083,12.273024372784528
P0002843,fiber_node,I00084,15.820342779595109
P0002843,water_source,I00086,10.668382506877945
P0002843,highway_interchange,I00088,6.553131173212688
P0002843,data_center,I00089,19.979456586199042
P0002844,transmission_line,I00081,6.509961185997442
P0002844,substation,I00083,12.527138632202638
P0002844,fiber_node,I00084,13.410644586644073
P0002844,water_source,I00086,8.239080557729526
P0002844,highway_interchange,I00088,4.7436375731233635
P0002844,data_center,I00089,17.712170475041006
P0002845,transmission_line,I00081,14.72039220111882
P0002845,substation,I00083,14.014843971321806
P0002845,fiber_node,I00085,5.91016923626604
P0002845,water_source,I00086,15.053556281511748
P0002845,highway_interchange,I00087,14.22266388809572
P0002845,data_center,I00089,10.076269352584776
P0002846,transmission_line,I00081,15.542706728991822
P0002846,substation,I00083,14.327144096773855
P0002846,fiber_node,I00085,5.310235372687227
P0002846,water_source,I00086,15.891926619391288
P0002846,highway_interchange,I00087,14.921991785279001
P0002846,data_center,I00089,10.753288812904252
P0002847,transmission_line,I00079,11.783626065961368
P0002847,substation,I00082,17.322204121754744
P0002847,fiber_node,I00085,9.388900197904354
P0002847,water_source,I00086,12.003757543123163
P0002847,highway_interchange,I00087,7.392461033316637
P0002847,data_center,I00089,3.227833430293202
P0002848,transmission_line,I00081,13.46626129781607
P0002848,substation,I00082,4.762989505509789
P0002848,fiber_node,I00084,8.692662302470499
P0002848,water_source,I00086,12.009736482119168
P0002848,highway_interchange,I00087,15.028072694609842
P0002848,data_center,I00089,18.25713529596983
P0002849,transmission_line,I00081,8.086368635918578
P0002849,substation,I00083,12.20297103821329
P0002849,fiber_node,I00084,12.009549245285857
P0002849,water_source,I00086,8.44409068828184
P0002849,highway_interchange,I00088,8.33848231505751
P0002849,data_center,I00089,7.374807378557279
P0002850,transmission_line,I00081,7.3171622707090895
P0002850,substation,I00083,14.467920650096888
P0002850,fiber_node,I00084,9.654228506718548
P0002850,water_source,I00086,7.032146615085771
P0002850,highway_interchange,I00087,7.954639210144636
P0002850,data_center,I00089,5.278691291086254
P0002851,transmission_line,I00081,3.5640617866157576
P0002851,substation,I00083,11.753892845679186
P0002851,fiber_node,I00084,11.209301499358485
P0002851,water_source,I00086,5.550228355616909
P0002851,highway_interchange,I00088,1.9517174257224037
P0002851,data_center,I00089,14.513318713547394
P0002852,transmission_line,I00081,12.121668659789968
P0002852,substation,I00083,17.290778111193642
P0002852,fiber_node,I00085,9.120233455702964
P0002852,water_source,I00086,11.597153320502178
P0002852,highway_interchange,I00087,8.041905363906348
P0002852,data_center,I00089,3.8514881940133803
P0002853,transmission_line,I00080,11.85185184721761
P0002853,substation,I00083,3.501553812754008
P0002853,fiber_node,I00085,16.371758114640365
P0002853,water_source,I00086,16.427904259910644
P0002853,highway_interchange,I00088,11.637113129752523
P0002853,data_center,I00089,18.33233285571069
P0002854,transmission_line,I00079,19.684908410740675
P0002854,substation,I00082,11.546312144983526
P0002854,fiber_node,I00084,13.523409262376044
P0002854,water_source,I00086,19.2162550693675
P0002854,highway_interchange,I00087,12.185772207760126
P0002854,data_center,I00089,16.11483831252202
P0002855,transmission_line,I00079,9.561032964953208
P0002855,substation,I00083,20.072224876719353
P0002855,fiber_node,I00085,5.015954227215604
P0002855,water_source,I00086,16.790136233984335
P0002855,highway_interchange,I00087,11.853521983277243
P0002855,data_center,I00089,7.988579669279536
P0002856,transmission_line,I00080,8.726569285328255
P0002856,substation,I00083,3.781432124088462
P0002856,fiber_node,I00084,17.67918471390441
P0002856,water_source,I00086,11.966646079612406
P0002856,highway_interchange,I00088,6.415519473621587
P0002856,data_center,I00089,16.725521742079717
P0002857,transmission_line,I00079,8.973351565763856
P0002857,substation,I00082,18.842289756149935
P0002857,fiber_node,I00085,8.637206510638014
P0002857,water_source,I00086,14.612738129835693
P0002857,highway_interchange,I00087,8.350806598698664
P0002857,data_center,I00089,4.840953752777244
P0002858,transmission_line,I00081,4.379348490931867
P0002858,substation,I00082,8.244789961221352
P0002858,fiber_node,I00084,3.5375889204895876
P0002858,water_source,I00086,2.3002372146727534
P0002858,highway_interchange,I00088,8.290468638640307
P0002858,data_center,I00089,9.518966349583089
P0002859,transmission_line,I00081,12.336501515975831
P0002859,substation,I00082,8.999301798634269
P0002859,fiber_node,I00084,6.2419916357591365
P0002859,water_source,I00086,10.419070647182995
P0002859,highway_interchange,I00087,2.1920835356212733
P0002859,data_center,I00089,6.388056033597226
P0002860,transmission_line,I00081,6.474565459656302
P0002860,substation,I00082,9.461285754615288
P0002860,fiber_node,I00084,4.249752331311633
P0002860,water_source,I00086,4.731811186465336
P0002860,highway_interchange,I00087,5.097987119925709
P0002860,data_center,I00089,6.030453448463756
P0002861,transmission_line,I00081,32.444217426904814
P0002861,substation,I00082,20.79939785054539
P0002861,fiber_node,I00084,26.050556021690962
P0002861,water_source,I00086,30.79034553975482
P0002861,highway_interchange,I00087,29.95637369476975
P0002861,data_center,I00089,34.073812883606124
P0002862,transmission_line,I00081,11.763031752467443
P0002862,substation,I00083,16.853284192791627
P0002862,fiber_node,I00085,9.244238758201336
P0002862,water_source,I00086,11.291970743698906
P0002862,highway_interchange,I00087,8.160137708953936
P0002862,data_center,I00089,4.000359847628146
P0002863,transmission_line,I00080,20.88000563611974
P0002863,substation,I00083,16.0590372937486
P0002863,fiber_node,I00085,24.863337985612375
P0002863,water_source,I00086,31.152131587950336
P0002863,highway_interchange,I00088,26.094812291081325
P0002863,data_center,I00089,31.803826329315328
P0002864,transmission_line,I00081,12.09705004620752
P0002864,substation,I00082,0.2751859706618264
P0002864,fiber_node,I00084,5.19688347279733
P0002864,water_source,I00086,10.206180069080371
P0002864,highway_interchange,I00087,10.695497092832767
P0002864,data_center,I00089,14.239636889142794
P0002865,transmission_line,I00081,15.250258172173428
P0002865,substation,I00083,13.790623263380008
P0002865,fiber_node,I00085,5.816619201259562
P0002865,water_source,I00086,15.661066409813687
P0002865,highway_interchange,I00088,14.725820398053017
P0002865,data_center,I00089,10.885243047080422
P0002866,transmission_line,I00081,7.475104655946287
P0002866,substation,I00082,13.927654100815827
P0002866,fiber_node,I00084,8.716957187490717
P0002866,water_source,I00086,6.835049572550146
P0002866,highway_interchange,I00087,6.711154478038744
P0002866,data_center,I00089,4.309045551659841
P0002867,transmission_line,I00079,23.444460967697086
P0002867,substation,I00083,18.774362089540688
P0002867,fiber_node,I00085,11.209430982030216
P0002867,water_source,I00086,27.03628082072726
P0002867,highway_interchange,I00088,24.6367728762444
P0002867,data_center,I00089,22.481798742344797
P0002868,transmission_line,I00081,20.370288639410894
P0002868,substation,I00083,14.118967384251183
P0002868,fiber_node,I00085,8.14059096564888
P0002868,water_source,I00086,21.179537961960058
P0002868,highway_interchange,I00088,18.87174636604068
P0002868,data_center,I00089,17.295629367163254
P0002869,transmission_line,I00079,6.771206517035671
P0002869,substation,I00082,17.701530905560972
P0002869,fiber_node,I00085,14.96144311114008
P0002869,water_source,I00086,17.727803057771453
P0002869,highway_interchange,I00087,8.207066548854348
P0002869,data_center,I00089,8.294628954876783
P0002870,transmission_line,I00081,14.186957638071135
P0002870,substation,I00082,18.698331161692014
P0002870,fiber_node,I00084,18.128649049949765
P0002870,water_source,I00086,15.072530395605746
P0002870,highway_interchange,I00088,13.784013992165903
P0002870,data_center,I00089,25.23902727736376
P0002871,transmission_line,I00081,6.752975057069276
P0002871,substation,I00082,5.850960101275322
P0002871,fiber_node,I00084,3.8816526380774845
P0002871,water_source,I00086,5.1571526192396915
P0002871,highway_interchange,I00088,10.407623481827772
P0002871,data_center,I00089,12.77147951850513
P0002872,transmission_line,I00081,10.141764433364104
P0002872,substation,I00082,5.566020452641042
P0002872,fiber_node,I00084,2.6773127458322348
P0002872,water_source,I00086,8.066379728160124
P0002872,highway_interchange,I00087,5.084543637418231
P0002872,data_center,I00089,8.658182515183539
P0002873,transmission_line,I00081,7.746564048703473
P0002873,substation,I00083,11.420861793047766
P0002873,fiber_node,I00084,12.239864486971252
P0002873,water_source,I00086,8.30415414951036
P0002873,highway_interchange,I00088,7.675610903854938
P0002873,data_center,I00089,8.151797076884046
P0002874,transmission_line,I00079,11.612007028901333
P0002874,substation,I00082,16.123566198122354
P0002874,fiber_node,I00085,10.685834751397941
P0002874,water_source,I00086,11.550384986560688
P0002874,highway_interchange,I00087,6.000080823562392
P0002874,data_center,I00089,1.9319837044399515
P0002875,transmission_line,I00079,8.021397304578523
P0002875,substation,I00082,16.882305893528333
P0002875,fiber_node,I00085,12.256109478681891
P0002875,water_source,I00086,14.948041367132609
P0002875,highway_interchange,I00087,6.4016105544582285
P0002875,data_center,I00089,4.95014784966956
P0002876,transmission_line,I00081,5.026692033255597
P0002876,substation,I00082,8.519197173235291
P0002876,fiber_node,I00084,3.3778018427172922
P0002876,water_source,I00086,3.0108507519949512
